Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_060.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_077.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_094.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_110.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_127.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_143.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_160.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_177.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_194.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_210.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_227.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_243.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_260.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_277.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_293.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_310.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_327.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_344.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_360.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_377.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_394.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_411.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_427.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_444.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_460.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_477.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_494.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_511.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_527.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_544.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_561.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_577.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_595.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_610.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_627.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_644.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_660.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_678.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_694.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_710.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_727.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_744.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_760.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_777.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_794.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_810.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_827.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_843.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_861.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_877.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_894.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_911.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_927.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_944.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_961.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_977.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_47_994.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_011.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_027.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_044.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_061.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_077.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_094.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_111.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_127.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_144.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_160.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_179.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_194.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_211.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_227.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_244.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_261.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_277.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_294.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_311.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_327.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_344.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_361.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_377.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_394.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_411.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_427.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_444.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_461.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_477.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_494.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_511.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_528.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_544.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_561.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_578.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_594.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_611.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_628.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_644.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_661.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_678.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_694.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_711.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_727.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_745.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_761.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_778.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_795.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_811.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_827.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_845.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_861.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_878.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_895.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_911.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_927.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_944.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_961.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_978.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_48_995.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_011.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_027.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_045.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_061.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_078.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_095.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_111.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_128.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_145.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_161.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_178.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_195.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_211.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_228.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_244.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_261.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_278.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_295.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_311.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_328.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_345.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_362.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_378.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_394.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_411.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_428.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_445.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_461.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_478.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_494.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_512.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_528.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_545.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_561.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_578.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_595.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_612.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_628.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_645.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_661.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_678.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_695.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_712.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_728.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_745.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_762.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_778.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_795.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_811.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_828.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_845.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_862.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_879.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_895.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_911.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_928.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_946.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_961.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_982.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_49_995.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_50_012.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_50_029.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_50_045.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_50_062.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_50_079.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_50_095.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_50_112.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_50_128.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_32_50_145.jpg,0,0,0,0,21.94059,95.01067,0.1184297,230.5787,359.9665
